13,99,4,882398654
13,94,3,882142057
13,24,1,882397741
13,91,2,882398724
13,21,3,882399040
13,61,4,882140552
13,32,4,882140286
13,5,1,882396869
13,40,2,886302815
13,86,1,881515348
13,33,5,882397581
13,73,3,882141485
13,22,4,882140487
13,39,3,882397581
13,71,4,882398654
13,100,5,882140166
13,17,1,882396954
13,42,4,882141393
13,59,4,882140425
13,27,3,882397833
13,83,2,886303585
13,96,4,882140104
13,4,5,882141306
13,51,3,882399419
13,23,5,882139937
13,14,4,884538727
13,97,4,882399357
13,89,4,882139717
13,7,2,882396790
13,95,5,882140104
13,11,1,882397146
13,79,3,882139746
13,68,3,882397741
13,1,3,882140487
13,13,5,882141617
13,25,1,882141686
13,12,5,881515011
13,48,5,882139863
13,92,3,882397271
13,2,3,882397650
13,66,3,882141485
13,87,5,882398814
13,88,4,882141485
13,62,5,882397833
13,53,1,882396955
13,38,3,882397974
13,90,3,882141872
13,45,3,882139863
13,69,4,884538766
13,49,4,882399419
13,56,5,881515011
13,28,5,882398814
13,98,4,881515011
13,9,3,882140205
13,64,5,882140037
13,8,4,882140001
13,60,4,884538767
13,72,4,882141727
13,78,1,882399218
13,58,4,882139966
13,82,2,882397503
13,50,5,882140001
13,37,1,882397011
13,67,1,882141686
13,70,3,882140691
13,29,2,882397833
14,81,5,890881384
14,25,2,876965165
14,18,3,879119260
14,15,4,879119390
14,32,5,890881485
14,9,4,879119260
14,42,4,879119579
14,96,4,890881433
14,14,3,879119311
14,70,1,879119692
14,7,5,876965061
14,19,5,880929651
14,12,5,890881216
14,93,3,879119311
14,23,5,890881216
14,22,3,890881521
14,98,3,890881335
14,13,4,880929778
14,56,5,879119579
14,100,5,876965165
14,50,5,890881557
15,13,1,879455940
15,50,5,879455606
15,20,3,879455541
15,9,4,879455635
15,25,3,879456204
15,15,4,879455939
15,7,1,879455506
15,18,1,879455681
15,1,1,879455635
15,14,4,879455659
16,27,2,877726390
16,92,4,877721905
16,98,5,877718107
16,76,5,877719863
16,31,5,877717956
16,70,4,877720118
16,89,2,877717833
16,7,5,877724066
16,64,5,877720297
16,33,2,877722001
16,1,5,877717833
16,28,5,877727122
16,95,5,877728417
16,96,5,877717833
16,15,5,877722001
16,69,5,877724846
16,56,5,877719863
16,22,5,877721071
16,39,5,877720118
16,12,5,877718168
16,87,4,877720916
16,8,5,877722736
16,100,5,877720437
16,66,4,877719075
16,99,5,877720733
16,11,5,877718755
16,71,5,877721071
16,58,4,877720118
16,51,4,877726390
16,55,5,877717956
16,79,5,877727122
16,4,5,877726390
16,9,5,877722736
17,13,3,885272654
17,9,3,885272558
17,100,4,885272520
17,1,4,885272579
17,7,4,885272487
18,99,5,880130829
18,97,4,880131525
18,47,3,880131262
18,70,4,880129668
18,1,5,880130802
18,19,3,880130582
18,64,5,880132501
18,6,5,880130764
18,83,5,880129877
18,95,4,880131297
18,66,3,880131728
18,81,3,880130890
18,98,5,880129527
18,42,3,880130713
18,22,5,880130640
18,72,3,880132252
18,59,4,880132501
18,52,5,880130680
18,94,3,880131676
18,9,5,880130550
18,91,3,880130393
18,48,4,880130515
18,61,4,880130803
18,100,5,880130065
18,32,2,880132129
18,86,4,880129731
18,8,5,880130802
18,26,4,880129731
18,15,4,880131054
18,23,4,880130065
18,50,4,880130155
18,58,4,880130613
18,28,3,880129527
18,56,5,880129454
18,4,3,880132150
18,57,4,880130930
18,79,4,880131450
18,25,3,880131591
18,12,5,880129991
18,71,4,880131236
18,14,5,880130431
18,69,3,880129527
18,89,3,880130065
18,82,3,880131236
19,8,5,885412723
19,4,4,885412840
20,98,3,879669547
20,69,1,879668979
20,11,2,879669401
20,22,5,879669339
20,94,2,879669954
20,87,5,879669746
20,1,3,879667963
20,15,4,879667937
20,82,4,879669697
20,50,3,879667937
20,95,3,879669181
21,17,4,874951695
21,56,5,874951658
21,1,5,874951244
21,50,3,874951131
21,15,4,874951188
21,9,5,874951188
21,5,2,874951761
21,100,5,874951292
21,7,5,874951292
21,98,5,874951657
21,53,4,874951820
22,24,5,878888026
22,85,5,878886989
22,21,4,878886750
22,79,4,878887765
22,96,5,878887680
22,53,3,878888107
22,94,3,878887277
22,17,4,878886682
22,2,2,878887925
22,89,5,878887680
22,4,5,878886571
22,29,1,878888228
22,80,4,878887227
22,50,5,878887765
22,68,4,878887925
22,62,4,878887925
23,32,3,874785809
23,50,4,874784440
23,1,5,874784615
23,70,2,874786513
23,98,5,874786016
23,14,4,874784440
23,95,4,874786220
23,8,4,874785474
23,99,4,874786098
23,73,3,874787016
23,88,3,874787410
23,90,2,874787370
23,89,5,874785582
23,59,4,874785526
23,55,4,874785624
23,19,4,874784466
23,91,4,884550049
23,79,4,874785957
23,28,3,874786793
23,7,4,874784385
23,96,4,874785551
23,13,4,874784497
23,100,5,874784557
24,79,4,875322796
24,12,5,875323711
24,92,5,875323241
24,98,5,875323401
24,71,5,875323833
24,41,5,875323594
24,64,5,875322758
24,11,5,875323100
24,8,5,875323002
24,56,4,875323240
24,9,5,875323745
24,69,5,875323051
24,7,4,875323676
24,58,3,875323745
24,97,4,875323193
24,55,5,875323308
24,100,5,875323637
24,25,4,875246258
25,79,4,885852757
25,25,5,885853415
25,86,4,885852248
25,98,5,885853415
25,23,4,885852529
25,8,4,885852150
25,82,4,885852150
25,1,5,885853415
25,7,4,885853155
25,50,5,885852150
25,13,4,885852381
26,14,3,891371505
26,1,3,891350625
26,24,3,891377540
26,25,3,891373727
26,50,4,891386368
26,7,3,891350826
26,13,3,891373086
26,15,4,891386369
26,100,5,891386368
26,9,4,891386369
27,9,4,891542942
27,100,5,891543129
27,50,3,891542897
28,98,5,881961531
28,11,4,881956144
28,12,4,881956853
28,31,4,881956082
28,96,5,881957250
28,5,3,881961600
28,28,4,881956853
28,89,4,881961104
28,50,4,881957090
28,56,5,881957479
28,7,5,881961531
28,70,4,881961311
28,79,4,881961003
28,100,5,881957425
28,95,3,881956917
29,12,5,882821989
29,79,4,882821989
29,98,4,882821942
30,82,4,875060217
30,28,4,885941321
30,2,3,875061066
30,69,5,885941156
30,29,3,875106638
30,7,4,875140648
30,50,3,875061066
31,79,2,881548082
31,32,5,881548030
32,9,3,883717747
32,7,4,883717766
32,50,4,883717521
32,100,3,883717662
37,22,5,880915810
37,50,5,880915838
37,24,4,880915674
37,7,4,880915528
37,79,4,880915810
37,92,4,880930072
37,89,4,880930072
37,96,4,880915810
37,56,5,880915810
37,55,3,880915942
37,68,5,880915902
37,11,4,880915838
37,62,5,880916070
37,27,4,880915942
37,82,1,880915942
38,28,4,892429399
38,84,5,892430937
38,99,5,892430829
38,22,5,892429347
38,88,5,892430695
38,70,5,892432424
38,67,4,892434312
38,69,5,892430486
38,1,5,892430636
38,78,5,892433062
38,94,5,892432030
38,82,5,892429903
38,71,5,892430516
38,95,5,892430094
38,35,5,892433801
38,79,3,892430309
38,97,5,892430369
41,98,4,890687374
41,1,4,890692860
41,97,3,890687665
41,56,4,890687472
41,58,3,890687353
41,50,5,890687066
41,28,4,890687353
41,31,3,890687473
41,96,4,890687019
41,100,4,890687242
41,69,4,890687145
42,87,4,881107576
42,58,5,881108040
42,98,4,881106711
42,43,2,881109325
42,77,5,881108684
42,48,5,881107821
42,64,5,881106711
42,1,5,881105633
42,66,4,881108280
42,2,5,881109271
42,95,5,881107220
42,72,3,881108229
42,79,5,881108040
42,12,4,881107502
42,69,4,881107375
42,63,4,881108873
42,99,5,881108346
42,50,5,881107178
42,71,4,881108229
42,82,4,881107449
42,97,3,881107502
42,86,3,881107880
42,44,3,881108548
42,88,5,881108425
43,56,5,875975687
43,70,4,883955048
43,95,4,875975687
43,14,2,883955745
43,66,4,875981506
43,88,5,883955702
43,28,4,875981452
43,50,4,875975211
43,82,4,883955498
43,71,4,883955675
43,73,4,883956099
43,12,5,883955048
43,64,5,875981247
43,17,3,883956417
43,11,5,875981365
43,15,5,875975546
43,86,4,883955020
43,8,4,875975717
43,40,3,883956468
43,3,2,884029543
43,69,4,875981421
43,58,3,883955859
43,4,4,875981421
43,26,5,883954901
43,25,5,875975656
43,63,3,883956353
43,51,1,883956562
44,56,2,878348601
44,89,5,878347315
44,9,5,878341196
44,7,5,878341246
44,97,2,878348000
44,11,3,878347915
44,55,4,878347455
44,25,2,878346431
44,95,4,878347569
44,88,2,878348885
44,99,4,878348812
44,71,3,878347633
44,81,4,878348499
44,100,5,878341196
44,31,4,878348998
44,69,4,878347711
44,24,3,878346575
44,64,5,878347915
44,15,4,878341343
44,82,4,878348885
44,96,4,878347633
44,67,3,878348111
44,5,4,878347598
44,22,4,878347942
44,21,2,878346789
45,7,3,881008080
45,50,5,881007272
45,100,5,881010742
45,15,4,881012184
45,1,5,881013176
45,24,3,881014550
45,25,4,881014015
45,13,5,881012356
45,21,3,881014193
46,93,4,883616218
46,100,4,883616134
46,7,4,883616155
46,50,4,883616254
48,71,3,879434850
48,98,5,879434954
48,50,4,879434723
48,28,2,879434653
48,56,3,879434723
49,100,4,888067307
49,57,4,888066571
49,10,3,888066086
49,25,2,888068791
49,1,2,888068651
49,2,1,888069606
49,13,3,888068816
49,38,1,888068289
49,95,2,888067031
49,77,1,888068289
49,80,1,888069117
49,8,3,888067691
49,68,1,888069513
49,93,5,888068912
49,85,3,888068934
49,52,2,888066647
49,39,2,888068194
49,12,4,888068057
49,70,2,888066614
49,99,4,888067031
49,72,2,888069246
49,82,1,888067765
49,55,4,888068057
49,71,3,888067096
49,4,2,888069512
49,47,5,888068715
49,98,4,888067307
49,50,1,888067691
49,96,1,888069512
49,56,5,888067307
49,54,2,888068265
49,49,2,888068990
49,91,5,888066979
49,90,1,888069194
49,62,2,888069660
49,17,2,888068651
49,3,3,888068877
49,42,4,888068791
49,40,1,888069222
49,7,4,888067307
49,53,4,888067405
49,11,3,888069458
50,9,4,877052297
50,100,2,877052400
50,15,2,877052438
51,83,5,883498937
51,50,5,883498685
51,64,4,883498936
52,22,5,882922833
52,95,4,882922927
52,15,5,882922204
52,100,4,882922204
52,13,5,882922485
52,19,5,882922407
52,7,5,882922204
52,25,5,882922562
52,93,4,882922357
53,24,3,879442538
53,100,5,879442537
53,96,4,879442514
53,64,5,879442384
53,15,5,879443027
53,50,4,879442978
53,7,3,879442991
53,25,4,879442538
54,25,4,880936500
54,7,4,880935294
54,50,5,880931687
54,1,4,880931595
54,100,5,880931595
54,24,1,880937311
55,50,4,878176005
55,79,5,878176398
55,89,5,878176398
55,56,4,878176397
55,7,3,878176047
55,22,5,878176397
56,96,5,892676429
56,82,4,892676314
56,51,3,892677186
56,50,5,892737154
56,91,4,892683275
56,71,4,892683275
56,62,5,892910890
56,87,4,892678508
56,1,4,892683248
56,22,5,892676376
56,31,4,892679259
56,89,4,892676314
56,56,5,892676376
56,53,3,892679163
56,97,3,892677186
56,67,2,892677114
56,73,4,892677094
56,78,3,892910544
56,11,4,892676376
56,98,4,892679067
56,69,4,892678893
56,77,3,892679333
56,7,5,892679439
56,64,5,892678482
57,56,3,883698646
57,28,4,883698324
57,8,4,883698292
57,64,5,883698431
57,42,5,883698324
57,79,5,883698495
57,7,4,883697105
57,11,3,883698454
57,1,5,883698581
57,100,5,883698581
57,50,5,883697105
57,24,3,883697459
57,15,4,883697223
58,70,4,890321652
58,1,5,884304483
58,12,5,884304895
58,42,4,884304936
58,13,3,884304503
58,64,5,884305295
58,100,5,884304553
58,45,5,884305295
58,20,1,884304538
58,9,4,884304328
58,32,5,884304812
58,25,4,884304570
58,50,4,884304328
58,11,5,884305019
58,61,5,884305271
58,7,5,884304656
58,89,3,884305220
58,69,1,884663351
58,8,4,884304955
58,98,4,884304747
58,56,5,884305369
59,55,5,888204553
59,68,2,888205228
59,64,5,888204309
59,58,4,888204389
59,91,4,888205265
59,12,5,888204260
59,3,4,888203814
59,7,4,888202941
59,32,4,888205228
59,1,2,888203053
59,83,4,888204802
59,96,5,888205659
59,50,5,888205087
59,23,5,888205300
59,54,4,888205921
59,95,2,888204758
59,77,4,888206254
59,52,4,888205615
59,4,4,888205188
59,44,4,888206048
59,87,4,888205228
59,10,4,888203234
59,86,3,888205145
59,98,5,888204349
59,97,5,888205921
59,25,4,888203270
59,65,4,888205265
59,33,3,888205265
59,81,4,888205336
59,100,5,888202899
59,47,5,888205574
59,39,4,888205033
59,92,5,888204997
59,71,3,888205574
59,89,5,888204965
59,69,5,888205087
59,51,5,888206095
59,90,2,888206363
59,30,5,888205787
59,73,4,888206254
59,28,5,888204841
59,70,3,888204758
59,60,5,888204965
59,13,5,888203415
59,9,4,888203053
59,59,5,888204928
59,11,5,888205744
59,18,4,888203313
59,79,5,888204260
59,99,4,888205033
59,22,4,888204260
59,53,5,888206161
59,82,5,888205660
59,24,4,888203579
59,14,5,888203234
59,15,5,888203449
60,8,3,883326370
60,9,5,883326399
60,64,4,883325994
60,7,5,883326241
60,89,5,883326463
60,15,4,883328033
60,21,3,883327923
60,56,4,883326919
60,61,4,883326652
60,59,5,883326155
60,47,4,883326399
60,77,4,883327040
60,97,3,883326215
60,69,4,883326215
60,88,4,883327684
60,50,5,883326566
60,96,4,883326122
60,82,3,883327493
60,73,4,883326995
60,12,4,883326463
60,13,4,883327539
60,79,4,883326620
60,95,4,883327799
60,98,4,883326463
60,30,5,883325944
60,23,4,883326652
60,60,5,883327734
60,71,3,883327948
60,70,4,883326838
60,28,5,883326155
62,55,5,879373692
62,47,4,879375537
62,76,4,879374045
62,14,4,879372851
62,100,4,879372276
62,53,2,879376270
62,7,4,879372277
62,98,4,879373543
62,62,3,879375781
62,65,4,879374686
62,97,2,879373795
62,83,5,879375000
62,28,3,879375169
62,44,3,879374142
62,3,3,879372325
62,24,4,879372633
62,82,4,879375414
62,70,3,879373960
62,89,5,879374640
62,86,2,879374640
62,59,4,879373821
62,33,1,879374785
62,71,4,879374661
62,81,4,879375323
62,12,4,879373613
62,50,5,879372216
62,15,2,879372634
62,13,4,879372634
62,20,4,879372696
62,56,5,879373711
62,69,4,879374015
62,21,3,879373460
62,91,4,879375196
62,22,4,879373820
62,68,1,879374969
62,72,3,879375762
62,9,4,879372182
62,8,5,879373820
62,4,4,879374640
62,64,4,879373638
62,96,4,879374835
62,78,2,879376612
62,1,2,879372813
63,79,3,875748245
63,13,4,875747439
63,10,4,875748004
63,14,4,875747401
63,3,2,875748068
63,50,4,875747292
63,6,3,875747439
63,15,3,875747439
63,20,3,875748004
63,25,4,875747292
63,100,5,875747319
63,1,3,875747368
64,72,4,889740056
64,28,4,889737851
64,71,3,879365670
64,9,4,889738085
64,8,4,889737968
64,32,1,889739346
64,48,5,879365619
64,77,3,889737420
64,100,4,879365558
64,91,4,889739733
64,83,3,889737654
64,62,2,889740654
64,38,3,889740415
64,93,2,889739025
64,79,4,889737943
64,70,5,889739158
64,12,5,889738085
64,98,4,889737654
64,87,4,889737851
64,17,3,889739733
64,96,4,889737748
64,1,4,879366214
64,52,3,889739625
64,58,3,889739625
64,2,3,889737609
64,69,4,889739091
64,4,3,889739138
64,89,3,889737376
64,56,5,889737542
64,31,4,889739318
64,95,4,889737691
64,10,5,889739733
64,50,5,889737914
64,82,3,889740199
64,97,3,889738085
64,64,4,889737454
64,7,4,889737542
64,81,4,889739460
64,22,4,889737376
65,15,5,879217138
65,63,2,879217913
65,70,1,879216529
65,7,1,879217290
65,50,5,879217689
65,25,4,879217406
65,88,4,879217942
65,77,5,879217689
65,48,5,879217689
65,64,5,879216529
65,66,3,879217972
65,56,3,879217816
65,28,4,879216734
65,87,5,879217689
65,47,2,879216672
65,69,3,879216479
65,98,4,879218418
65,9,5,879217138
65,1,3,879217290
65,73,4,879217998
65,97,5,879216605
65,100,3,879217558
65,65,3,879216672
66,24,3,883601582
66,1,3,883601324
66,15,3,883601456
66,9,4,883601265
66,7,3,883601355
66,21,1,883601939
66,50,5,883601236
67,64,5,875379211
67,25,4,875379420
67,24,4,875379729
67,1,3,875379445
67,7,5,875379794
68,25,4,876974176
68,7,3,876974096
68,50,5,876973969
68,9,4,876974073
69,12,5,882145567
69,7,5,882126086
69,50,5,882072748
69,56,5,882145428
69,48,5,882145428
69,100,5,882072892
69,42,5,882145548
69,98,5,882145375
69,9,4,882126086
69,79,4,882145524
70,83,4,884065895
70,95,4,884065501
70,63,3,884151168
70,99,4,884067222
70,71,3,884066399
70,28,4,884065757
70,96,4,884066910
70,15,3,884148728
70,82,4,884068075
70,1,4,884065277
70,24,4,884064743
70,88,4,884067394
70,8,4,884064986
70,48,4,884064574
70,50,4,884064188
70,91,3,884068138
70,94,3,884151014
70,89,4,884150202
70,69,4,884065733
70,79,4,884149453
71,89,5,880864462
71,14,5,877319375
71,50,3,885016784
71,100,4,877319197
71,56,5,885016930
71,52,4,877319567
71,64,4,885016536
71,98,4,885016536
71,65,5,885016961
71,6,3,880864124
72,48,4,880036718
72,23,4,880036550
72,45,5,880037853
72,64,5,880036549
72,9,5,880035636
72,7,1,880036347
72,79,4,880037119
72,70,4,880036691
72,100,5,880035680
72,96,5,880037203
72,58,4,880036638
72,12,5,880036664
72,68,3,880037242
72,56,5,880037702
72,38,3,880037307
72,28,4,880036824
72,87,4,880036638
72,54,3,880036854
72,51,4,880036946
72,50,2,880037119
72,15,5,880035708
72,97,4,880036638
72,69,4,880036579
72,1,4,880035614
72,25,5,880035588
72,98,5,880037417
72,81,3,880036876
72,5,4,880037418
72,89,3,880037164
72,2,3,880037376
72,82,3,880037242
72,77,4,880036945
73,100,4,888626120
73,1,2,888626065
73,48,2,888625785
73,28,3,888626468
73,59,5,888625980
73,12,5,888624976
73,32,4,888626220
73,96,2,888626523
73,56,4,888626041
73,82,2,888625754
73,89,5,888625685
73,94,1,888625754
73,7,4,888625956
73,64,5,888625042
73,81,5,888626415
74,13,4,888333542
74,7,4,888333458
74,9,4,888333458
74,100,4,888333428
74,15,4,888333542
75,1,4,884050018
75,56,5,884051921
75,25,5,884049875
75,100,5,884049875
75,79,5,884051893
75,13,5,884050102
76,98,5,875028391
76,92,4,882606108
76,24,2,882607536
76,42,3,882606243
76,70,4,875027981
76,100,5,875028391
76,56,5,875027739
76,77,2,882607017
76,93,4,882606572
76,59,4,875027981
76,6,5,875028165
76,7,4,875312133
76,23,5,875027355
76,64,5,875498777
76,89,4,875027507
76,60,4,875028007
76,96,5,875312034
76,12,3,882606060
76,61,4,875028123
77,25,2,884733055
77,56,4,884752900
77,91,3,884752924
77,52,5,884753203
77,4,3,884752721
77,23,4,884753173
77,1,5,884732808
77,50,4,884732345
77,97,2,884753292
77,98,4,884752901
77,28,5,884753061
77,42,5,884752948
77,100,3,884732716
77,89,5,884733839
77,69,3,884752997
77,15,2,884732873
77,31,3,884753292
77,96,3,884752562
78,25,3,879633785
78,93,4,879633766
79,10,5,891271901
79,19,5,891271792
79,93,2,891271676
79,13,3,891271676
79,6,4,891271901
79,50,4,891271545
79,7,5,891272016
79,1,4,891271870
79,100,5,891271652
80,50,3,887401533
80,79,4,887401407
80,87,4,887401307
80,64,5,887401475
80,100,5,887401453
80,45,4,887401585
80,86,5,887401496
80,58,4,887401677
81,3,4,876592546
81,79,5,876534817
81,100,3,876533545
81,1,4,876534949
81,42,4,876534704
81,7,4,876533545
81,98,5,876534854
81,25,5,876533946
81,93,3,876533657
82,71,4,878770169
82,3,2,878768765
82,13,2,878768615
82,97,4,878769777
82,73,4,878769888
82,14,4,876311280
82,25,2,878768435
82,87,3,878769598
82,22,3,878769777
82,21,1,884714456
82,100,5,876311299
82,70,4,878769888
82,69,4,878769948
82,50,5,876311146
82,11,4,878769992
82,15,3,876311365
82,1,4,876311241
82,28,3,878769815
82,56,3,878769410
82,99,4,878769949
82,7,3,876311217
82,9,4,876311146
82,81,3,878770059
82,8,4,878769292
82,79,3,878769334
82,64,5,878770169
83,79,5,887665423
83,64,5,887665422
83,25,2,883867729
83,35,1,886534501
83,4,2,880336655
83,43,4,880308690
83,82,5,887665423
83,56,1,886534501
83,66,4,880307898
83,22,5,880307724
83,63,4,880327970
83,2,4,881971771
83,50,3,880327590
83,70,4,880308256
83,1,4,880306903
83,15,4,880307000
83,94,4,880308831
83,31,5,880307751
83,69,4,887665549
83,71,3,880328167
83,28,4,880308284
83,77,4,880308426
83,95,4,880308453
83,97,4,880308690
83,88,5,880308186
83,38,5,887665422
83,78,2,880309089
84,31,4,883453755
84,70,5,883452906
84,79,4,883453520
84,100,4,883452155
84,98,4,883453755
84,4,3,883453713
84,15,4,883449993
84,95,4,883453642
84,87,5,883453587
84,25,3,883452462
84,12,5,883452874
84,7,4,883452155
84,64,5,883450066
84,1,2,883452108
85,56,4,879453587
85,30,3,882995290
85,79,3,879453845
85,94,3,882995966
85,13,3,879452866
85,82,3,879454633
85,23,4,879454272
85,42,3,879453876
85,53,3,882995643
85,45,3,879455197
85,97,2,879829667
85,98,4,879453716
85,51,2,879454782
85,64,5,879454046
85,28,4,879829301
85,83,4,886282959
85,69,4,879454582
85,100,3,879452693
85,52,3,881705026
85,8,4,879454952
85,89,4,879454075
85,27,4,879827488
85,57,5,879828107
85,71,4,879456308
85,58,4,879829689
85,50,5,882813248
85,70,4,879828328
85,99,5,880838306
85,14,4,879452638
85,86,4,879454189
85,87,4,879829327
85,65,3,879455021
85,10,4,879452898
85,95,4,879455114
85,25,2,879452769
85,9,4,879456308
87,73,3,879877083
87,56,4,879876524
87,97,5,879877825
87,79,5,879875856
87,90,2,879877127
87,94,4,879876703
87,39,3,879875995
87,70,5,879876448
87,7,4,879875735
87,68,3,879876074
87,88,5,879876672
87,55,4,879875774
87,33,3,879876488
87,27,4,879876037
87,87,4,879877931
87,100,5,879876488
87,40,3,879876917
87,8,5,879876447
87,4,5,879876524
87,48,4,879875649
87,82,5,879875774
87,96,5,879875734
87,2,4,879876074
87,66,5,879876403
87,67,4,879877007
87,89,4,879875818
87,62,5,879875996
87,21,3,879877173
87,49,5,879876564
87,9,4,879877931
87,80,4,879877241
87,22,4,879875817
87,25,4,879876811
87,13,3,879876734
87,72,3,879876848
87,64,5,879875649
87,50,5,879876194
87,38,5,879875940
87,63,4,879876848
87,47,3,879876637
89,26,3,879459909
89,7,5,879441422
89,100,5,879441271
89,15,5,879441307
89,25,5,879441637
89,66,3,879459980
89,86,5,879459859
89,14,4,879441357
89,50,5,879461219
89,49,4,879460347
89,13,2,879441672
89,1,5,879461219
89,83,4,879459884
89,93,2,879441307
89,88,4,879459980
90,8,5,891383424
90,70,5,891383866
90,52,5,891385522
90,17,4,891384721
90,96,4,891384754
90,18,3,891383687
90,100,5,891383241
90,9,4,891385787
90,19,3,891384020
90,60,4,891385039
90,25,5,891384789
90,26,4,891385842
90,79,4,891383912
90,97,5,891383987
90,86,5,891383626
90,12,5,891383241
90,14,5,891383987
90,65,4,891385298
90,59,5,891383173
90,20,4,891384357
90,69,1,891383424
90,10,5,891383987
90,57,5,891385389
90,33,4,891383600
91,99,2,891439386
91,50,5,891439386
91,28,4,891439243
91,97,5,891438947
91,22,5,891439208
91,69,5,891439057
91,56,1,891439057
91,82,5,891439386
91,64,4,891439243
91,79,5,891439018
91,98,5,891439130
91,31,5,891438875
92,85,3,875812364
92,32,3,875653363
92,55,3,875654245
92,91,3,875660164
92,31,4,875654321
92,95,3,875653664
92,94,3,875812876
92,78,3,876175191
92,50,5,875640148
92,2,3,875653699
92,29,3,875656624
92,9,4,875640148
92,81,3,875654929
92,4,4,875654222
92,88,3,875656349
92,65,4,875653960
92,92,4,875654846
92,24,3,875640448
92,28,3,875653050
92,93,4,886444049
92,98,5,875652934
92,73,3,875656474
92,46,4,875653867
92,42,4,875653664
92,72,3,875658159
92,79,4,875653198
92,89,5,875652981
92,54,3,875656624
92,25,3,875640072
2,11,4,875653363
92,47,4,875654732
93,15,5,888705388
93,14,4,888705200
93,1,5,888705321
94,53,4,891721378
94,31,4,891721286
94,58,5,891720540
94,93,4,891724282
94,49,4,891722174
94,9,5,885872684
94,83,4,885873653
94,39,3,891721317
94,8,5,885873653
94,11,5,885870231
94,64,5,885870362
94,45,5,886008764
94,91,5,891722006
94,94,2,891723883
94,76,4,891720827
94,67,3,891723296
94,62,3,891722933
94,100,5,885872942
94,70,4,891722511
94,69,3,885870057
94,12,4,886008625
94,61,5,891720761
94,72,3,891723220
